year,state,state_fips,candidate,writein,candidatevotes,totalvotes,party_simplified
1980,CALIFORNIA,6,"ANDERSON, JOHN B.",False,739618,8582938,OTHER
1980,CALIFORNIA,6,"CLARK, EDWARD """"ED""""",False,148390,8582938,LIBERTARIAN
1980,CALIFORNIA,6,"COMMONER, BARRY",False,61046,8582938,OTHER
1980,CALIFORNIA,6,"SMITH, MAUREEN",False,18106,8582938,OTHER
1980,CALIFORNIA,6,"RARICK, JOHN",False,9841,8582938,OTHER
1980,COLORADO,8,"REAGAN, RONALD",False,652264,1184450,REPUBLICAN
1980,COLORADO,8,"CARTER, JIMMY",False,368009,1184450,DEMOCRAT
1980,COLORADO,8,"ANDERSON, JOHN B.",False,130633,1184450,OTHER
1980,COLORADO,8,"CLARK, EDWARD """"ED""""",False,25744,1184450,LIBERTARIAN
1980,COLORADO,8,"COMMONER, BARRY",False,5614,1184450,OTHER
1980,COLORADO,8,"BUBAR, BENJAMIN """"BEN""""",False,1180,1184450,OTHER
1980,COLORADO,8,"PULLEY, ANDREW",False,519,1184450,OTHER
1980,COLORADO,8,"HALL, GUS",False,487,1184450,OTHER
1980,CONNECTICUT,9,"REAGAN, RONALD",False,677210,1405449,REPUBLICAN
1980,CONNECTICUT,9,"CARTER, JIMMY",False,541732,1405449,DEMOCRAT
1980,CONNECTICUT,9,"ANDERSON, JOHN B.",False,171807,1405449,OTHER
1980,CONNECTICUT,9,"CLARK, EDWARD """"ED""""",False,8570,1405449,LIBERTARIAN
1980,CONNECTICUT,9,"COMMONER, BARRY",False,6130,1405449,OTHER
1980,DELAWARE,10,"REAGAN, RONALD",False,111252,235668,REPUBLICAN
1980,DELAWARE,10,"CARTER, JIMMY",False,105754,235668,DEMOCRAT
1980,DELAWARE,10,"ANDERSON, JOHN B.",False,16288,235668,OTHER
1980,DELAWARE,10,"CLARK, EDWARD """"ED""""",False,1974,235668,LIBERTARIAN
1980,DELAWARE,10,"GREAVES, PERCY L, JR.",False,400,235668,OTHER
1980,DISTRICT OF COLUMBIA,11,"CARTER, JIMMY",False,130231,173199,DEMOCRAT
1980,DISTRICT OF COLUMBIA,11,"REAGAN, RONALD",False,23313,173199,REPUBLICAN
1980,DISTRICT OF COLUMBIA,11,"ANDERSON, JOHN B.",False,16131,173199,OTHER
1980,DISTRICT OF COLUMBIA,11,"COMMONER, BARRY",False,1826,173199,OTHER
1980,DISTRICT OF COLUMBIA,11,"CLARK, EDWARD """"ED""""",False,1104,173199,LIBERTARIAN
1980,DISTRICT OF COLUMBIA,11,"HALL, GUS",False,369,173199,OTHER
1980,DISTRICT OF COLUMBIA,11,"DEBERRY, CLIFTON",False,173,173199,OTHER
1980,DISTRICT OF COLUMBIA,11,"GRISWOLD, DEIRDRE",False,52,173199,OTHER
1980,FLORIDA,12,"REAGAN, RONALD",False,2046951,3686642,REPUBLICAN
1980,FLORIDA,12,"CARTER, JIMMY",False,1419475,3686642,DEMOCRAT
1980,FLORIDA,12,"ANDERSON, JOHN B.",False,189692,3686642,OTHER
1980,FLORIDA,12,"CLARK, EDWARD """"ED""""",False,30524,3686642,LIBERTARIAN
1980,GEORGIA,13,"CARTER, JIMMY",False,890955,1596805,DEMOCRAT
1980,GEORGIA,13,"REAGAN, RONALD",False,654168,1596805,REPUBLICAN
1980,GEORGIA,13,"ANDERSON, JOHN B.",False,36055,1596805,OTHER
1980,GEORGIA,13,"CLARK, EDWARD """"ED""""",False,15627,1596805,LIBERTARIAN
1980,HAWAII,15,"CARTER, JIMMY",False,135879,303287,DEMOCRAT
1980,HAWAII,15,"REAGAN, RONALD",False,130112,303287,REPUBLICAN
1980,HAWAII,15,"ANDERSON, JOHN B.",False,32021,303287,OTHER
1980,HAWAII,15,"CLARK, EDWARD """"ED""""",False,3269,303287,LIBERTARIAN
1980,HAWAII,15,"COMMONER, BARRY",False,1548,303287,OTHER
1980,HAWAII,15,"HALL, GUS",False,458,303287,OTHER
1980,IDAHO,16,"REAGAN, RONALD",False,290699,437431,REPUBLICAN
1980,IDAHO,16,"CARTER, JIMMY",False,110192,437431,DEMOCRAT
1980,IDAHO,16,"ANDERSON, JOHN B.",False,27058,437431,OTHER
1980,IDAHO,16,"CLARK, EDWARD """"ED""""",False,8425,437431,LIBERTARIAN
1980,IDAHO,16,"RARICK, JOHN",False,1057,437431,OTHER
1980,ILLINOIS,17,"REAGAN, RONALD",False,2358049,4749117,REPUBLICAN
1980,ILLINOIS,17,"CARTER, JIMMY",False,1981413,4749117,DEMOCRAT
1980,ILLINOIS,17,"ANDERSON, JOHN B.",False,346754,4749117,OTHER
1980,ILLINOIS,17,"CLARK, EDWARD """"ED""""",False,38939,4749117,LIBERTARIAN
1980,ILLINOIS,17,"COMMONER, BARRY",False,10692,4749117,OTHER
1980,ILLINOIS,17,"HALL, GUS",False,9711,4749117,OTHER
1980,ILLINOIS,17,"GRISWOLD, DEIRDRE",False,2257,4749117,OTHER
1980,ILLINOIS,17,"DEBERRY, CLIFTON",False,1302,4749117,OTHER
1980,INDIANA,18,"REAGAN, RONALD",False,1255656,2242033,REPUBLICAN
1980,INDIANA,18,"CARTER, JIMMY",False,844197,2242033,DEMOCRAT
1980,INDIANA,18,"ANDERSON, JOHN B.",False,111639,2242033,OTHER
1980,INDIANA,18,"CLARK, EDWARD """"ED""""",False,19627,2242033,LIBERTARIAN
1980,INDIANA,18,"COMMONER, BARRY",False,4852,2242033,OTHER
1980,INDIANA,18,"GREAVES, PERCY L, JR.",False,4750,2242033,OTHER
1980,INDIANA,18,"HALL, GUS",False,702,2242033,OTHER
1980,INDIANA,18,"DEBERRY, CLIFTON",False,610,2242033,OTHER
1980,IOWA,19,"REAGAN, RONALD",False,676026,1317142,REPUBLICAN
1980,IOWA,19,"CARTER, JIMMY",False,508672,1317142,DEMOCRAT
1980,IOWA,19,"ANDERSON, JOHN B.",False,115633,1317142,OTHER
1980,IOWA,19,"CLARK, EDWARD """"ED""""",False,13123,1317142,LIBERTARIAN
1980,IOWA,19,"COMMONER, BARRY",False,2273,1317142,OTHER
1980,IOWA,19,"MCREYNOLDS, DAVID",False,534,1317142,OTHER
1980,IOWA,19,"HALL, GUS",False,298,1317142,OTHER
1980,IOWA,19,"DEBERRY, CLIFTON",False,244,1317142,OTHER
1980,IOWA,19,"GREAVES, PERCY L, JR.",False,189,1317142,OTHER
1980,IOWA,19,"BUBAR, BENJAMIN """"BEN""""",False,150,1317142,OTHER
1980,KANSAS,20,"REAGAN, RONALD",False,566812,979795,REPUBLICAN
1980,KANSAS,20,"CARTER, JIMMY",False,326150,979795,DEMOCRAT
1980,KANSAS,20,"ANDERSON, JOHN B.",False,68231,979795,OTHER
1980,KANSAS,20,"CLARK, EDWARD """"ED""""",False,14470,979795,LIBERTARIAN
1980,KANSAS,20,"SHELTON, FRANK, JR.",False,1555,979795,OTHER
1980,KANSAS,20,"HALL, GUS",False,967,979795,OTHER
1980,KANSAS,20,"BUBAR, BENJAMIN """"BEN""""",False,821,979795,OTHER
1980,KANSAS,20,"RARICK, JOHN",False,789,979795,OTHER
1980,KENTUCKY,21,"REAGAN, RONALD",False,635274,1295627,REPUBLICAN
1980,KENTUCKY,21,"CARTER, JIMMY",False,617417,1295627,DEMOCRAT
1980,KENTUCKY,21,"ANDERSON, JOHN B.",False,31127,1295627,OTHER
1980,KENTUCKY,21,"CLARK, EDWARD """"ED""""",False,5531,1295627,LIBERTARIAN
1980,KENTUCKY,21,"MCCORMACK, ELLEN",False,4233,1295627,OTHER
1980,KENTUCKY,21,"COMMONER, BARRY",False,1304,1295627,OTHER
1980,KENTUCKY,21,"PULLEY, ANDREW",False,393,1295627,OTHER
1980,KENTUCKY,21,"HALL, GUS",False,348,1295627,OTHER
1980,LOUISIANA,22,"REAGAN, RONALD",False,792853,1548591,REPUBLICAN
1980,LOUISIANA,22,"CARTER, JIMMY",False,708453,1548591,DEMOCRAT
1980,LOUISIANA,22,"ANDERSON, JOHN B.",False,26345,1548591,OTHER
1980,LOUISIANA,22,"RARICK, JOHN",False,10333,1548591,OTHER
1980,LOUISIANA,22,"CLARK, EDWARD """"ED""""",False,8240,1548591,LIBERTARIAN
1980,LOUISIANA,22,"COMMONER, BARRY",False,1584,1548591,OTHER
1980,LOUISIANA,22,"DEBERRY, CLIFTON",False,783,1548591,OTHER
1980,MAINE,23,"REAGAN, RONALD",False,238522,522927,REPUBLICAN
1980,MAINE,23,"CARTER, JIMMY",False,220974,522927,DEMOCRAT
1980,MAINE,23,"ANDERSON, JOHN B.",False,53327,522927,OTHER
1980,MAINE,23,"CLARK, EDWARD """"ED""""",False,5119,522927,LIBERTARIAN
1980,MAINE,23,"COMMONER, BARRY",False,4394,522927,OTHER
1980,MAINE,23,"HALL, GUS",False,591,522927,OTHER
1980,MARYLAND,24,"CARTER, JIMMY",False,726161,1540496,DEMOCRAT
1980,MARYLAND,24,"REAGAN, RONALD",False,680606,1540496,REPUBLICAN
1980,MARYLAND,24,"ANDERSON, JOHN B.",False,119537,1540496,OTHER
1980,MARYLAND,24,"CLARK, EDWARD """"ED""""",False,14192,1540496,LIBERTARIAN
1980,MASSACHUSETTS,25,"REAGAN, RONALD",False,1057631,2521801,REPUBLICAN
1980,MASSACHUSETTS,25,"CARTER, JIMMY",False,1053802,2521801,DEMOCRAT
1980,MASSACHUSETTS,25,"ANDERSON, JOHN B.",False,382539,2521801,OTHER
1980,MASSACHUSETTS,25,"CLARK, EDWARD """"ED""""",False,22038,2521801,LIBERTARIAN
1980,MASSACHUSETTS,25,"DEBERRY, CLIFTON",False,3735,2521801,OTHER
1980,MASSACHUSETTS,25,"COMMONER, BARRY",False,2056,2521801,OTHER
1980,MICHIGAN,26,"REAGAN, RONALD",False,1915225,3908769,REPUBLICAN
1980,MICHIGAN,26,"CARTER, JIMMY",False,1661532,3908769,DEMOCRAT
1980,MICHIGAN,26,"ANDERSON, JOHN B.",False,275223,3908769,OTHER
1980,MICHIGAN,26,"CLARK, EDWARD """"ED""""",False,41597,3908769,LIBERTARIAN
1980,MICHIGAN,26,"COMMONER, BARRY",False,11930,3908769,OTHER
1980,MICHIGAN,26,"HALL, GUS",False,3262,3908769,OTHER
1980,MINNESOTA,27,"CARTER, JIMMY",False,954173,2045499,DEMOCRAT
1980,MINNESOTA,27,"REAGAN, RONALD",False,873268,2045499,REPUBLICAN
1980,MINNESOTA,27,"ANDERSON, JOHN B.",False,174997,2045499,OTHER
1980,MINNESOTA,27,"CLARK, EDWARD """"ED""""",False,31593,2045499,LIBERTARIAN
1980,MINNESOTA,27,"COMMONER, BARRY",False,8406,2045499,OTHER
1980,MINNESOTA,27,"HALL, GUS",False,1117,2045499,OTHER
1980,MINNESOTA,27,"DEBERRY, CLIFTON",False,711,2045499,OTHER
1980,MINNESOTA,27,"GRISWOLD, DEIRDRE",False,698,2045499,OTHER
1980,MINNESOTA,27,"MCREYNOLDS, DAVID",False,536,2045499,OTHER
1980,MISSISSIPPI,28,"REAGAN, RONALD",False,441089,891750,REPUBLICAN
1980,MISSISSIPPI,28,"CARTER, JIMMY",False,429281,891750,DEMOCRAT
1980,MISSISSIPPI,28,"ANDERSON, JOHN B.",False,12036,891750,OTHER
1980,MISSISSIPPI,28,"CLARK, EDWARD """"ED""""",False,4702,891750,LIBERTARIAN
1980,MISSISSIPPI,28,"GRISWOLD, DEIRDRE",False,2402,891750,OTHER
1980,MISSISSIPPI,28,"PULLEY, ANDREW",False,2240,891750,OTHER
1980,MISSOURI,29,"REAGAN, RONALD",False,1074181,2099220,REPUBLICAN
1980,MISSOURI,29,"CARTER, JIMMY",False,931182,2099220,DEMOCRAT
1980,MISSOURI,29,"ANDERSON, JOHN B.",False,77920,2099220,OTHER
1980,MISSOURI,29,"CLARK, EDWARD """"ED""""",False,14422,2099220,LIBERTARIAN
1980,MISSOURI,29,"DEBERRY, CLIFTON",False,1515,2099220,OTHER
1980,MONTANA,30,"REAGAN, RONALD",False,206814,363952,REPUBLICAN
1980,MONTANA,30,"CARTER, JIMMY",False,118032,363952,DEMOCRAT
1980,MONTANA,30,"ANDERSON, JOHN B.",False,29281,363952,OTHER
1980,MONTANA,30,"CLARK, EDWARD """"ED""""",False,9825,363952,LIBERTARIAN
1980,NEBRASKA,31,"REAGAN, RONALD",False,419214,639533,REPUBLICAN
1980,NEBRASKA,31,"CARTER, JIMMY",False,166424,639533,DEMOCRAT
1980,NEBRASKA,31,"ANDERSON, JOHN B.",False,44854,639533,OTHER
1980,NEBRASKA,31,"CLARK, EDWARD """"ED""""",False,9041,639533,LIBERTARIAN
1980,NEVADA,32,"REAGAN, RONALD",False,155017,243692,REPUBLICAN
1980,NEVADA,32,"CARTER, JIMMY",False,66666,243692,DEMOCRAT
1980,NEVADA,32,"ANDERSON, JOHN B.",False,17651,243692,OTHER
1980,NEVADA,32,"CLARK, EDWARD """"ED""""",False,4358,243692,LIBERTARIAN
1980,NEW HAMPSHIRE,33,"REAGAN, RONALD",False,221705,383922,REPUBLICAN
1980,NEW HAMPSHIRE,33,"CARTER, JIMMY",False,108864,383922,DEMOCRAT
1980,NEW HAMPSHIRE,33,"ANDERSON, JOHN B.",False,49693,383922,OTHER
1980,NEW HAMPSHIRE,33,"CLARK, EDWARD """"ED""""",False,2064,383922,LIBERTARIAN
1980,NEW HAMPSHIRE,33,"COMMONER, BARRY",False,1320,383922,OTHER
1980,NEW HAMPSHIRE,33,"HALL, GUS",False,129,383922,OTHER
1980,NEW HAMPSHIRE,33,"GRISWOLD, DEIRDRE",False,76,383922,OTHER
1980,NEW HAMPSHIRE,33,"DEBERRY, CLIFTON",False,71,383922,OTHER
1980,NEW JERSEY,34,"REAGAN, RONALD",False,1546557,2975684,REPUBLICAN
1980,NEW JERSEY,34,"CARTER, JIMMY",False,1147364,2975684,DEMOCRAT
1980,NEW JERSEY,34,"ANDERSON, JOHN B.",False,234632,2975684,OTHER
1980,NEW JERSEY,34,"CLARK, EDWARD """"ED""""",False,20652,2975684,LIBERTARIAN
1980,NEW JERSEY,34,"COMMONER, BARRY",False,8203,2975684,OTHER
1980,NEW JERSEY,34,"MCCORMACK, ELLEN",False,3927,2975684,OTHER
1980,NEW JERSEY,34,"LYNEN, KURT",False,3694,2975684,OTHER
1980,NEW JERSEY,34,"HALL, GUS",False,2555,2975684,OTHER
1980,NEW JERSEY,34,"PULLEY, ANDREW",False,2198,2975684,OTHER
1980,NEW JERSEY,34,"MCREYNOLDS, DAVID",False,1973,2975684,OTHER
1980,NEW JERSEY,34,"GAHRES, WILLIAM """"BILL""""",False,1718,2975684,OTHER
1980,NEW JERSEY,34,"GRISWOLD, DEIRDRE",False,1288,2975684,OTHER
1980,NEW JERSEY,34,"WENDELKEN, MARTIN E.",False,923,2975684,OTHER
1980,NEW MEXICO,35,"REAGAN, RONALD",False,250779,456237,REPUBLICAN
1980,NEW MEXICO,35,"CARTER, JIMMY",False,167826,456237,DEMOCRAT
1980,NEW MEXICO,35,"ANDERSON, JOHN B.",False,29459,456237,OTHER
1980,NEW MEXICO,35,"CLARK, EDWARD """"ED""""",False,4365,456237,LIBERTARIAN
1980,NEW MEXICO,35,"COMMONER, BARRY",False,2202,456237,OTHER
1980,NEW MEXICO,35,"BUBAR, BENJAMIN """"BEN""""",False,1281,456237,OTHER
1980,NEW MEXICO,35,"PULLEY, ANDREW",False,325,456237,OTHER
1980,NEW YORK,36,"CARTER, JIMMY",False,2728372,6200895,DEMOCRAT
1980,NEW YORK,36,"ANDERSON, JOHN B.",False,467801,6200895,OTHER
1980,NEW YORK,36,"CLARK, EDWARD """"ED""""",False,52648,6200895,OTHER
1980,NEW YORK,36,"MCCORMACK, ELLEN",False,24159,6200895,OTHER
1980,NEW YORK,36,"COMMONER, BARRY",False,23186,6200895,OTHER
1980,NEW YORK,36,"HALL, GUS",False,7414,6200895,OTHER
1980,NEW YORK,36,"DEBERRY, CLIFTON",False,2068,6200895,OTHER
1980,NEW YORK,36,"GRISWOLD, DEIRDRE",False,1416,6200895,OTHER
1980,NORTH CAROLINA,37,"REAGAN, RONALD",False,915018,1855833,REPUBLICAN
1980,NORTH CAROLINA,37,"CARTER, JIMMY",False,875635,1855833,DEMOCRAT
1980,NORTH CAROLINA,37,"ANDERSON, JOHN B.",False,52800,1855833,OTHER
1980,NORTH CAROLINA,37,"CLARK, EDWARD """"ED""""",False,9677,1855833,LIBERTARIAN
1980,NORTH CAROLINA,37,"COMMONER, BARRY",False,2287,1855833,OTHER
1980,NORTH CAROLINA,37,"DEBERRY, CLIFTON",False,416,1855833,OTHER
1980,NORTH DAKOTA,38,"REAGAN, RONALD",False,193695,301116,REPUBLICAN
1980,NORTH DAKOTA,38,"CARTER, JIMMY",False,79189,301116,DEMOCRAT
1980,NORTH DAKOTA,38,"ANDERSON, JOHN B.",False,23640,301116,OTHER
1980,NORTH DAKOTA,38,"CLARK, EDWARD """"ED""""",False,3743,301116,LIBERTARIAN
1980,NORTH DAKOTA,38,"MCLAIN, HARLEY",False,296,301116,OTHER
1980,NORTH DAKOTA,38,"GREAVES, PERCY L, JR.",False,235,301116,OTHER
1980,NORTH DAKOTA,38,"HALL, GUS",False,93,301116,OTHER
1980,NORTH DAKOTA,38,"DEBERRY, CLIFTON",False,89,301116,OTHER
1980,NORTH DAKOTA,38,"MCREYNOLDS, DAVID",False,82,301116,OTHER
1980,NORTH DAKOTA,38,"BUBAR, BENJAMIN """"BEN""""",False,54,301116,OTHER
1980,OHIO,39,"REAGAN, RONALD",False,2206545,4283603,REPUBLICAN
1980,OHIO,39,"CARTER, JIMMY",False,1752414,4283603,DEMOCRAT
1980,OHIO,39,"ANDERSON, JOHN B.",False,254472,4283603,OTHER
1980,OHIO,39,"CLARK, EDWARD """"ED""""",False,49033,4283603,LIBERTARIAN
1980,OHIO,39,"COMMONER, BARRY",False,8564,4283603,OTHER
1980,OHIO,39,"HALL, GUS",False,4729,4283603,OTHER
1980,OHIO,39,"CONGRESS, RICHARD",False,4029,4283603,OTHER
1980,OHIO,39,"GRISWOLD, DEIRDRE",False,3790,4283603,OTHER
1980,OHIO,39,"BUBAR, BENJAMIN """"BEN""""",False,27,4283603,OTHER
1980,OKLAHOMA,40,"REAGAN, RONALD",False,695570,1149708,REPUBLICAN
1980,OKLAHOMA,40,"CARTER, JIMMY",False,402026,1149708,DEMOCRAT
1980,OKLAHOMA,40,"ANDERSON, JOHN B.",False,38284,1149708,OTHER
1980,OKLAHOMA,40,"CLARK, EDWARD """"ED""""",False,13828,1149708,LIBERTARIAN
1980,OREGON,41,"REAGAN, RONALD",False,571044,1179803,REPUBLICAN
1980,OREGON,41,"CARTER, JIMMY",False,456890,1179803,DEMOCRAT
1980,OREGON,41,"ANDERSON, JOHN B.",False,112389,1179803,OTHER
1980,OREGON,41,"CLARK, EDWARD """"ED""""",False,25838,1179803,LIBERTARIAN
1980,OREGON,41,"COMMONER, BARRY",False,13642,1179803,OTHER
1980,PENNSYLVANIA,42,"REAGAN, RONALD",False,2261872,4561501,REPUBLICAN
1980,PENNSYLVANIA,42,"CARTER, JIMMY",False,1937540,4561501,DEMOCRAT
1980,PENNSYLVANIA,42,"ANDERSON, JOHN B.",False,292921,4561501,OTHER
1980,PENNSYLVANIA,42,"CLARK, EDWARD """"ED""""",False,33263,4561501,LIBERTARIAN
1980,PENNSYLVANIA,42,"DEBERRY, CLIFTON",False,20291,4561501,OTHER
1980,PENNSYLVANIA,42,"COMMONER, BARRY",False,10430,4561501,OTHER
1980,PENNSYLVANIA,42,"HALL, GUS",False,5184,4561501,OTHER
1980,RHODE ISLAND,44,"CARTER, JIMMY",False,198342,415967,DEMOCRAT
1980,RHODE ISLAND,44,"REAGAN, RONALD",False,154793,415967,REPUBLICAN
1980,RHODE ISLAND,44,"ANDERSON, JOHN B.",False,59819,415967,OTHER
1980,RHODE ISLAND,44,"CLARK, EDWARD """"ED""""",False,2458,415967,LIBERTARIAN
1980,RHODE ISLAND,44,"HALL, GUS",False,218,415967,OTHER
1980,RHODE ISLAND,44,"MCREYNOLDS, DAVID",False,170,415967,OTHER
1980,RHODE ISLAND,44,"DEBERRY, CLIFTON",False,90,415967,OTHER
1980,RHODE ISLAND,44,"GRISWOLD, DEIRDRE",False,77,415967,OTHER
1980,SOUTH CAROLINA,45,"REAGAN, RONALD",False,439277,888258,REPUBLICAN
1980,SOUTH CAROLINA,45,"CARTER, JIMMY",False,428220,888258,DEMOCRAT
1980,SOUTH CAROLINA,45,"ANDERSON, JOHN B.",False,13868,888258,OTHER
1980,SOUTH CAROLINA,45,"CLARK, EDWARD """"ED""""",False,4807,888258,LIBERTARIAN
1980,SOUTH CAROLINA,45,"RARICK, JOHN",False,2086,888258,OTHER
1980,SOUTH DAKOTA,46,"REAGAN, RONALD",False,198343,327703,REPUBLICAN
1980,SOUTH DAKOTA,46,"CARTER, JIMMY",False,103855,327703,DEMOCRAT
1980,SOUTH DAKOTA,46,"ANDERSON, JOHN B.",False,21431,327703,OTHER
1980,SOUTH DAKOTA,46,"CLARK, EDWARD """"ED""""",False,3824,327703,LIBERTARIAN
1980,SOUTH DAKOTA,46,"PULLEY, ANDREW",False,250,327703,OTHER
1980,TENNESSEE,47,"REAGAN, RONALD",False,787761,1617464,REPUBLICAN
1980,TENNESSEE,47,"CARTER, JIMMY",False,783051,1617464,DEMOCRAT
1980,TENNESSEE,47,"ANDERSON, JOHN B.",False,35991,1617464,OTHER
1980,TENNESSEE,47,"CLARK, EDWARD """"ED""""",False,7116,1617464,LIBERTARIAN
1980,TENNESSEE,47,"COMMONER, BARRY",False,1112,1617464,OTHER
1980,TENNESSEE,47,"BUBAR, BENJAMIN """"BEN""""",False,521,1617464,OTHER
1980,TENNESSEE,47,"MCREYNOLDS, DAVID",False,519,1617464,OTHER
1980,TENNESSEE,47,"HALL, GUS",False,503,1617464,OTHER
1980,TENNESSEE,47,"DEBERRY, CLIFTON",False,490,1617464,OTHER
1980,TENNESSEE,47,"GRISWOLD, DEIRDRE",False,400,1617464,OTHER
1980,TEXAS,48,"REAGAN, RONALD",False,2510705,4541108,REPUBLICAN
1980,TEXAS,48,"CARTER, JIMMY",False,1881147,4541108,DEMOCRAT
1980,TEXAS,48,"ANDERSON, JOHN B.",False,111613,4541108,OTHER
1980,TEXAS,48,"CLARK, EDWARD """"ED""""",False,37643,4541108,LIBERTARIAN
1980,UTAH,49,"REAGAN, RONALD",False,439687,604152,REPUBLICAN
1980,UTAH,49,"CARTER, JIMMY",False,124266,604152,DEMOCRAT
1980,UTAH,49,"ANDERSON, JOHN B.",False,30284,604152,OTHER
1980,UTAH,49,"CLARK, EDWARD """"ED""""",False,7156,604152,LIBERTARIAN
1980,UTAH,49,"COMMONER, BARRY",False,1009,604152,OTHER
1980,UTAH,49,"GREAVES, PERCY L, JR.",False,965,604152,OTHER
1980,UTAH,49,"RARICK, JOHN",False,522,604152,OTHER
1980,UTAH,49,"HALL, GUS",False,139,604152,OTHER
1980,UTAH,49,"DEBERRY, CLIFTON",False,124,604152,OTHER
1980,VERMONT,50,"REAGAN, RONALD",False,94628,212886,REPUBLICAN
1980,VERMONT,50,"CARTER, JIMMY",False,81952,212886,DEMOCRAT
1980,VERMONT,50,"ANDERSON, JOHN B.",False,31761,212886,OTHER
1980,VERMONT,50,"COMMONER, BARRY",False,2316,212886,OTHER
1980,VERMONT,50,"CLARK, EDWARD """"ED""""",False,1900,212886,LIBERTARIAN
1980,VERMONT,50,"MCREYNOLDS, DAVID",False,136,212886,OTHER
1980,VERMONT,50,"HALL, GUS",False,118,212886,OTHER
1980,VERMONT,50,"DEBERRY, CLIFTON",False,75,212886,OTHER
1980,VIRGINIA,51,"REAGAN, RONALD",False,989609,1866032,REPUBLICAN
1980,VIRGINIA,51,"CARTER, JIMMY",False,752174,1866032,DEMOCRAT
1980,VIRGINIA,51,"ANDERSON, JOHN B.",False,95418,1866032,OTHER
1980,VIRGINIA,51,"COMMONER, BARRY",False,14024,1866032,OTHER
1980,VIRGINIA,51,"CLARK, EDWARD """"ED""""",False,12821,1866032,LIBERTARIAN
1980,VIRGINIA,51,"DEBERRY, CLIFTON",False,1986,1866032,OTHER
1980,WASHINGTON,53,"REAGAN, RONALD",False,865244,1742394,REPUBLICAN
1980,WASHINGTON,53,"CARTER, JIMMY",False,650193,1742394,DEMOCRAT
1980,WASHINGTON,53,"ANDERSON, JOHN B.",False,185073,1742394,OTHER
1980,WASHINGTON,53,"CLARK, EDWARD """"ED""""",False,29213,1742394,LIBERTARIAN
1980,WASHINGTON,53,"COMMONER, BARRY",False,9403,1742394,OTHER
1980,WASHINGTON,53,"DEBERRY, CLIFTON",False,1137,1742394,OTHER
1980,WASHINGTON,53,"MCREYNOLDS, DAVID",False,956,1742394,OTHER
1980,WASHINGTON,53,"HALL, GUS",False,834,1742394,OTHER
1980,WASHINGTON,53,"GRISWOLD, DEIRDRE",False,341,1742394,OTHER
1980,WEST VIRGINIA,54,"CARTER, JIMMY",False,367462,737715,DEMOCRAT
1980,WEST VIRGINIA,54,"REAGAN, RONALD",False,334206,737715,REPUBLICAN
1980,WEST VIRGINIA,54,"ANDERSON, JOHN B.",False,31691,737715,OTHER
1980,WEST VIRGINIA,54,"CLARK, EDWARD """"ED""""",False,4356,737715,LIBERTARIAN
1980,WISCONSIN,55,"REAGAN, RONALD",False,1088845,2271884,REPUBLICAN
1980,WISCONSIN,55,"CARTER, JIMMY",False,981584,2271884,DEMOCRAT
1980,WISCONSIN,55,"ANDERSON, JOHN B.",False,160657,2271884,OTHER
1980,WISCONSIN,55,"CLARK, EDWARD """"ED""""",False,29135,2271884,LIBERTARIAN
1980,WISCONSIN,55,"COMMONER, BARRY",False,7767,2271884,OTHER
1980,WISCONSIN,55,"RARICK, JOHN",False,1519,2271884,OTHER
1980,WISCONSIN,55,"MCREYNOLDS, DAVID",False,808,2271884,OTHER
1980,WISCONSIN,55,"HALL, GUS",False,772,2271884,OTHER
1980,WISCONSIN,55,"GRISWOLD, DEIRDRE",False,414,2271884,OTHER
1980,WISCONSIN,55,"DEBERRY, CLIFTON",False,383,2271884,OTHER
1980,WYOMING,56,"REAGAN, RONALD",False,110700,176713,REPUBLICAN
1980,WYOMING,56,"CARTER, JIMMY",False,49427,176713,DEMOCRAT
1980,WYOMING,56,"ANDERSON, JOHN B.",False,12072,176713,OTHER
1980,WYOMING,56,"CLARK, EDWARD """"ED""""",False,4514,176713,LIBERTARIAN
1984,ALABAMA,1,"REAGAN, RONALD",False,872849,1441713,REPUBLICAN
1984,ALABAMA,1,"MONDALE, WALTER",False,551899,1441713,DEMOCRAT
1984,ALABAMA,1,"BERGLAND, DAVID",False,9504,1441713,LIBERTARIAN
1984,ALABAMA,1,"HALL, GUS",False,4671,1441713,OTHER
1984,ALABAMA,1,"RICHARDS, BOB",False,1401,1441713,OTHER
1984,ALABAMA,1,"MASON, MELVIN",False,730,1441713,OTHER
1984,ALABAMA,1,"SERRETTE, DENNIS",False,659,1441713,OTHER
1984,ALASKA,2,"REAGAN, RONALD",False,138377,206762,REPUBLICAN
1984,ALASKA,2,"MONDALE, WALTER",False,62007,206762,DEMOCRAT
1984,ALASKA,2,"BERGLAND, DAVID",False,6378,206762,LIBERTARIAN
1984,ARIZONA,4,"REAGAN, RONALD",False,681416,1025855,REPUBLICAN
1984,ARIZONA,4,"MONDALE, WALTER",False,333854,1025855,DEMOCRAT
1984,ARIZONA,4,"BERGLAND, DAVID",False,10585,1025855,LIBERTARIAN
1984,ARKANSAS,5,"REAGAN, RONALD",False,534774,884406,REPUBLICAN
1984,ARKANSAS,5,"MONDALE, WALTER",False,338646,884406,DEMOCRAT
1984,ARKANSAS,5,"BERGLAND, DAVID",False,2221,884406,LIBERTARIAN
